rating,specs_score,likes,disp_diag,camera,storage,ram,battery_capacity,disp_height,disp_width,oper_syst_vers,year_of_release,log_price,density,Other_oper_syst,battery_type_LiPo,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Hotwav,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi,hat_log_price
5.0,34,6,5.45,5.0,16.0,1.0,2500.0,960.0,480.0,9,2021,9.305559638557117,84550.45871559632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.510316104731455
5.0,33,6,5.45,5.0,8.0,1.0,2500.0,960.0,480.0,9,2021,9.74090979777877,84550.45871559632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.4939623245921
3.0,73,49,5.99,20.0,128.0,6.0,3320.0,2880.0,1440.0,9,2019,10.950806546816688,692353.9232053423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.184567701211206
4.8,54,16,5.84,8.0,32.0,3.0,3060.0,2280.0,1080.0,8,2018,9.769956159911606,421643.83561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.677474352940868
3.8,53,61,5.86,8.0,32.0,3.0,3060.0,1520.0,720.0,8,2018,9.581903928408666,186757.67918088735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.493624603832172
2.8,48,40,5.2,8.0,16.0,2.0,2990.0,1440.0,720.0,8,2018,9.210340371976184,199384.61538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.371640774293398
3.3,55,20,5.5,8.0,16.0,2.0,2970.0,2160.0,1080.0,8,2018,9.305650551780507,424145.45454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.505393432082073
3.2,38,38,5.5,5.0,8.0,1.0,4000.0,1280.0,720.0,8,2018,9.047821442478408,167563.63636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.236997205316595
3.7,47,26,5.2,8.0,16.0,2.0,3000.0,1280.0,720.0,7,2017,9.433483923290392,177230.76923076922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.38769091753922
4.6,86,31,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.825526011066415,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.930073784170483
5.0,100,12,6.39,20.0,128.0,12.0,4000.0,2340.0,1080.0,9,2019,11.376315051307444,395492.9577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.547809553125555
5.0,100,9,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,11.376315051307444,395492.9577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.32802115479013
4.5,100,5,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2018,11.015345067954259,395492.9577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.52344797853751
4.5,100,6,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,10.611818868421114,395492.9577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.296355548779305
5.0,98,6,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,9.448569560708433,395492.9577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.218474420176245
3.7,82,4,5.99,20.0,128.0,8.0,4000.0,2160.0,1080.0,8,2018,9.448569560708433,389449.081803005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.217653816782828
5.0,74,3,5.99,20.0,64.0,6.0,4000.0,2160.0,1080.0,8,2018,9.448569560708433,389449.081803005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.060950946290383
3.7,100,12,6.39,32.0,256.0,8.0,4030.0,2340.0,1080.0,9,2019,11.522875795823397,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.628865742183395
3.7,95,12,6.39,32.0,128.0,6.0,4030.0,2340.0,1080.0,9,2019,11.350406535472453,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.256963596232161
5.0,91,4,6.39,32.0,64.0,6.0,4030.0,2340.0,1080.0,9,2019,11.350406535472453,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.212123890712467
4.0,100,9,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.558158098432273
5.0,100,7,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.361681972511324
4.7,98,11,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.621327345686446,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.231097415575139
3.9,95,18,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.532096211958502,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.04686881701951
5.0,100,7,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.623342454741014
4.5,95,4,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.60905725309463,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.219774702778953
3.0,91,6,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.532069544936274,395492.9577464789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.991399570236888
4.0,71,3,5.99,5.0,128.0,6.0,3400.0,2160.0,1080.0,8,2018,9.471935109664646,389449.081803005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.038143708517833
5.0,67,13,6.26,24.0,128.0,6.0,3350.0,2280.0,1080.0,8,2018,10.184862275413241,393354.63258785947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.27672474711644
4.5,63,16,4.7,7.0,256.0,3.0,1821.0,1334.0,750.0,13,2020,11.156236235215168,212872.3404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.249609666118927
3.6,56,27,4.7,7.0,128.0,3.0,1821.0,1334.0,750.0,13,2020,10.950789002803143,212872.3404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.927152147281209
3.7,52,23,4.7,7.0,64.0,3.0,1821.0,1334.0,750.0,13,2020,10.849317668987577,212872.3404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.803720585333616
4.4,65,58,6.5,12.0,512.0,4.0,3500.0,2688.0,1242.0,13,2019,12.0015054797889,513614.76923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.834639277853395
3.4,51,91,6.5,12.0,256.0,4.0,3500.0,2688.0,1242.0,13,2019,11.809312043052154,513614.76923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.238953022972776
4.1,40,49,6.5,12.0,64.0,4.0,3500.0,2688.0,1242.0,13,2019,11.699396733123224,513614.76923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.901496056301376
3.0,64,29,5.8,12.0,512.0,4.0,3190.0,2436.0,1125.0,13,2019,12.043553716032399,472500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76321228857668
3.4,50,38,5.8,12.0,256.0,4.0,3190.0,2436.0,1125.0,13,2019,11.759777730371237,472500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.263694964889105
3.5,39,67,5.8,12.0,64.0,4.0,3190.0,2436.0,1125.0,13,2019,11.608235644774552,472500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.870958700527533
3.7,48,29,6.1,12.0,256.0,4.0,3110.0,1792.0,828.0,13,2019,11.451039422897681,243241.96721311478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.175446634764704
4.1,40,44,6.1,12.0,128.0,4.0,3110.0,1792.0,828.0,13,2019,11.314462331050079,243241.96721311478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9361999350915
3.5,37,71,6.1,12.0,64.0,4.0,3110.0,1792.0,828.0,13,2019,11.251547713738502,243241.96721311478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.760282689865516
4.3,48,38,5.5,5.0,128.0,2.0,2750.0,1920.0,1080.0,9,2015,10.404262840448617,377018.1818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74001316226817
3.8,46,124,6.0,5.0,16.0,2.0,5000.0,1280.0,720.0,7,2017,10.308919326755392,153600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.418278023226437
3.7,38,20,5.5,5.0,16.0,1.0,4000.0,1280.0,720.0,7,2017,10.308919326755392,167563.63636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.44369852511797
3.8,37,14,5.0,5.0,8.0,1.0,5000.0,854.0,480.0,7,2017,10.126591103050316,81984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.364784632378747
3.3,30,19,5.0,5.0,8.0,1.0,2500.0,854.0,480.0,7,2017,8.85366542803745,81984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.440631254355997
3.8,48,147,6.0,5.0,16.0,2.0,3400.0,1280.0,720.0,7,2017,9.546741177474825,153600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.48294407165713
3.6,44,119,5.5,5.0,16.0,1.0,3000.0,1280.0,720.0,7,2017,9.546741177474825,167563.63636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.458039906451503
3.5,34,28,5.0,2.0,16.0,1.0,2500.0,1280.0,720.0,6,2016,10.308919326755392,184320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.457150697489794
3.6,30,14,5.0,2.0,8.0,1.0,2500.0,854.0,480.0,6,2017,9.961567763612653,81984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.438172971007218
5.0,99,9,6.4,32.0,128.0,8.0,4015.0,2400.0,1080.0,10,2020,10.532069544936274,405000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.471415634930283
2.8,67,17,6.5,16.0,128.0,4.0,5000.0,2400.0,1080.0,10,2020,9.928131383448887,398769.23076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.935342208395888
3.7,62,9,6.22,5.0,64.0,4.0,4230.0,1520.0,720.0,9,2020,9.103868127465667,175948.5530546624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.718344514474127
4.5,58,8,6.22,5.0,32.0,3.0,4230.0,1520.0,720.0,9,2020,9.61573881119536,175948.5530546624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.649817061281393
3.3,100,40,6.5,16.0,128.0,8.0,5000.0,2400.0,1080.0,10,2020,10.257659366256743,398769.23076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.182858281132063
4.0,100,2,6.55,16.0,128.0,8.0,4000.0,2400.0,1080.0,10,2020,9.532351404751555,395725.19083969464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.278035008340476
2.7,64,21,6.5,8.0,128.0,4.0,4230.0,1600.0,720.0,9,2020,9.918326902732767,177230.76923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.798160556890762
4.0,100,14,6.7,32.0,256.0,12.0,4200.0,3166.0,1440.0,10,2020,9.998797732340453,680453.7313432836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.998821988688245
3.3,58,9,6.5,5.0,32.0,3.0,5000.0,1600.0,720.0,10,2020,9.567944883732848,177230.76923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.505717499025911
5.0,88,4,6.3,16.0,64.0,4.0,4035.0,2340.0,1080.0,9,2019,10.308619271743055,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.937544261655171
5.0,58,1,6.5,13.0,32.0,3.0,5000.0,1600.0,720.0,9,2019,10.491274217438248,177230.76923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.64421761947325
5.0,100,6,6.4,32.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.491274217438248,394875.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.166259436266097
3.5,99,5,6.4,32.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.66770192587285,394875.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.959167810224992
3.6,56,10,6.5,5.0,32.0,2.0,5000.0,1560.0,720.0,10,2020,10.126591103050316,172800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.46774041210566
4.2,100,21,6.9,10.0,512.0,12.0,4500.0,3088.0,1440.0,10,2020,11.964001084330445,644452.1739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.504357370708334
5.0,100,17,6.9,10.0,256.0,12.0,4500.0,3088.0,1440.0,10,2020,11.782944968566367,644452.1739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.033739834582072
4.7,83,10,6.7,10.0,256.0,8.0,4300.0,2400.0,1080.0,10,2020,11.407553838139561,386865.671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.690657305926893
5.0,37,14,5.3,5.0,16.0,1.0,3000.0,1480.0,720.0,10,2021,9.210340371976184,201056.6037735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.836065038856486
4.1,100,28,6.5,32.0,128.0,6.0,6000.0,2400.0,1080.0,10,2020,9.66770192587285,398769.23076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.414070223079461
5.0,56,11,6.2,8.0,32.0,3.0,4000.0,1520.0,720.0,9,2020,10.42225158360364,176516.12903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.88995226327108
5.0,83,10,6.7,10.0,256.0,8.0,3300.0,2636.0,1080.0,10,2020,10.203555107263542,424907.46268656716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.804540393568102
5.0,37,3,5.3,5.0,16.0,1.0,3000.0,1480.0,720.0,10,2020,9.961567763612653,201056.6037735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.803813416743875
2.3,56,28,5.7,5.0,32.0,3.0,4000.0,1520.0,720.0,10,2020,9.510370887608827,192000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.70811130005728
3.6,100,29,6.7,32.0,128.0,8.0,4500.0,2400.0,1080.0,10,2020,10.341710224882465,386865.671641791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.546758074350251
3.3,87,28,6.5,13.0,64.0,4.0,5000.0,1600.0,720.0,10,2020,9.8933867103567,177230.76923076922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.917046432100854
4.1,100,39,6.5,32.0,128.0,8.0,4500.0,2400.0,1080.0,10,2020,10.308919326755392,398769.23076923075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.587383036771339
2.5,57,16,6.4,8.0,32.0,3.0,5000.0,1560.0,720.0,10,2020,9.680281499268713,175500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.677679413031235
3.2,51,24,5.5,8.0,32.0,3.0,4000.0,1280.0,720.0,7,2017,9.648595302907339,167563.63636363635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.461370419832857
3.7,30,5,5.0,2.0,8.0,1.0,2200.0,854.0,480.0,6,2017,8.987196820661973,81984.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.344830668404281
4.2,70,16,5.5,8.0,64.0,4.0,3750.0,2560.0,1440.0,7,2017,10.778956289890028,670254.5454545454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.890970260562337
4.2,70,16,5.9,8.0,64.0,4.0,4000.0,2560.0,1440.0,8,2017,10.239959789157341,624813.5593220339,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.882104390357025
4.0,57,14,5.2,8.0,32.0,4.0,3000.0,1920.0,1080.0,7,2017,9.975808214115753,398769.23076923075,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.761674449206778
4.1,52,60,6.2,8.0,16.0,2.0,4230.0,1520.0,720.0,8,2018,9.392661928770137,176516.12903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.445061916466573
3.7,62,92,6.3,25.0,64.0,4.0,3500.0,2340.0,1080.0,8,2018,10.06475570013225,401142.85714285716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.916697104791037
4.2,62,60,6.23,25.0,64.0,4.0,3400.0,2280.0,1080.0,8,2018,9.38429367909962,395248.7961476725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.92671654896617
3.4,56,25,5.7,8.0,32.0,3.0,3180.0,1440.0,720.0,7,2018,10.06475570013225,181894.73684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.556848439997559
4.3,68,42,6.0,20.0,64.0,6.0,3200.0,2160.0,1080.0,7,2017,9.680344001221918,388800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.986053321559384
4.2,62,122,6.0,20.0,32.0,4.0,3200.0,2160.0,1080.0,7,2017,9.615805480084347,388800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.785392987385745
5.0,100,17,6.78,16.0,256.0,12.0,4510.0,3168.0,1440.0,10,2020,11.406442096927323,672849.5575221239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.566692296511935
4.7,100,3,6.78,16.0,128.0,8.0,4510.0,3168.0,1440.0,10,2020,11.326583838513384,672849.5575221239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.068375168270492
5.0,100,10,6.55,16.0,256.0,12.0,4300.0,2400.0,1080.0,10,2020,11.141861783579396,395725.19083969464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.455711867965224
5.0,100,8,6.55,16.0,128.0,8.0,4300.0,2400.0,1080.0,10,2020,11.066622737219737,395725.19083969464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.974031344364228
5.0,100,23,6.67,16.0,256.0,12.0,4085.0,3120.0,1440.0,10,2019,11.440354772135393,673583.2083958021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.552236560272222
3.7,100,27,6.67,16.0,256.0,8.0,4085.0,3120.0,1440.0,10,2019,11.082127164144046,673583.2083958021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.246689269377528
3.9,100,30,6.67,16.0,256.0,8.0,4000.0,3120.0,1440.0,9,2019,11.002083174398681,673583.2083958021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.262656976974618
5.0,100,24,6.55,16.0,256.0,8.0,3800.0,2400.0,1080.0,10,2019,10.905955980651335,395725.19083969464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.219058916967382
4.7,100,16,6.55,16.0,128.0,8.0,3800.0,2400.0,1080.0,10,2019,10.878028324431728,395725.19083969464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.939835257953698
3.4,100,21,6.41,16.0,256.0,8.0,3700.0,2340.0,1080.0,9,2019,10.819778284410283,394258.97035881435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.123467795140373
5.0,74,25,6.41,16.0,128.0,6.0,3700.0,2340.0,1080.0,9,2018,10.915088464214607,394258.97035881435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.819393093917354
3.6,77,27,6.28,16.0,128.0,8.0,3300.0,2280.0,1080.0,8,2018,10.87804719253426,392101.9108280255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.858380372362289
4.3,70,44,6.28,16.0,64.0,6.0,3300.0,2280.0,1080.0,8,2018,10.968198289528557,392101.9108280255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.658675285081705
4.7,78,14,6.01,16.0,128.0,8.0,3300.0,2160.0,1080.0,7,2017,11.127248278167759,388153.078202995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.90284824128988
4.7,70,20,6.01,16.0,64.0,6.0,3300.0,2160.0,1080.0,7,2017,11.127248278167759,388153.078202995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.66038647823817
4.6,75,13,5.5,16.0,128.0,8.0,3300.0,1920.0,1080.0,7,2017,11.127248278167759,377018.1818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.904478012733186
4.0,85,1,6.39,8.0,64.0,4.0,4000.0,1560.0,720.0,10,2020,10.714395546283317,175774.64788732395,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.530241511772793
4.5,100,4,6.81,16.0,128.0,8.0,4300.0,2400.0,1080.0,10,2020,10.909015515680611,380616.7400881057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.045168262758743
4.0,49,4,5.71,5.0,64.0,3.0,3020.0,1520.0,720.0,9,2019,10.909015515680611,191663.74781085816,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.484115777211425
4.0,90,5,6.5,16.0,64.0,6.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,398769.23076923075,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.800891074931696
5.0,100,3,6.53,32.0,256.0,8.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,396937.21286370594,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.490040982372497
3.5,60,7,6.22,8.0,64.0,4.0,4000.0,1560.0,720.0,10,2020,8.82453082152646,180578.77813504823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.766403404447695
5.0,56,6,6.53,8.0,32.0,2.0,4000.0,1560.0,720.0,9,2020,10.085767441795337,172006.1255742726,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.676209552663108
3.7,100,15,6.8,32.0,256.0,8.0,5000.0,2400.0,1080.0,10,2020,10.085767441795337,381176.4705882353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.608602212415196
4.0,96,15,6.5,25.0,128.0,6.0,5000.0,2340.0,1080.0,10,2020,10.703019723800088,388800.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.213531378012634
3.0,55,34,6.2,16.0,32.0,3.0,3850.0,1520.0,720.0,9,2019,10.703019723800088,176516.12903225806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.605876510840648
5.0,61,32,6.0,13.0,64.0,4.0,3600.0,2160.0,1080.0,8,2018,10.221941283654663,388800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.912303403778454
4.0,50,6,5.7,13.0,32.0,3.0,3075.0,1440.0,720.0,8,2018,9.74090979777877,181894.73684210525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66837625432684
3.0,40,11,5.0,5.0,16.0,2.0,2200.0,1280.0,720.0,6,2017,9.61440449916872,184320.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.475685190008234
4.0,51,19,6.0,8.0,32.0,3.0,2965.0,1440.0,720.0,8,2018,9.680344001221918,172800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.619953024116734
1.3,40,40,5.5,5.0,16.0,2.0,2730.0,1440.0,720.0,7,2018,9.615805480084347,188509.0909090909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.359741184058464
