rating,disp_diag,camera,storage,ram,battery_capacity,disp_height,disp_width,oper_syst_vers,year_of_release,log_price,density,Other_oper_syst,IOS_oper_syst,battery_type_LiIon,battery_type_LiPo,brand_Apple,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi
3.3,5.5,8.0,16.0,2.0,2970.0,2160.0,1080.0,8,2018,9.305650551780507,77117.35537190082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.2,5.5,5.0,8.0,1.0,4000.0,1280.0,720.0,8,2018,9.047821442478408,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.7,5.2,8.0,16.0,2.0,3000.0,1280.0,720.0,7,2017,9.433483923290392,34082.84023668639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.6,6.3,13.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.825526011066415,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,128.0,12.0,4000.0,2340.0,1080.0,9,2019,11.376315051307444,61892.48165046618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,11.376315051307444,61892.48165046618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2018,11.015345067954259,61892.48165046618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,10.611818868421114,61892.48165046618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,9.448569560708433,61892.48165046618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,5.99,20.0,128.0,8.0,4000.0,2160.0,1080.0,8,2018,9.448569560708433,65016.541202504995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,5.99,20.0,64.0,6.0,4000.0,2160.0,1080.0,8,2018,9.448569560708433,65016.541202504995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,6.39,32.0,256.0,8.0,4030.0,2340.0,1080.0,9,2019,11.522875795823397,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7,6.39,32.0,128.0,6.0,4030.0,2340.0,1080.0,9,2019,11.350406535472453,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,32.0,64.0,6.0,4030.0,2340.0,1080.0,9,2019,11.350406535472453,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,128.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.7,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.621327345686446,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.532096211958502,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.39,20.0,256.0,8.0,4000.0,2340.0,1080.0,9,2019,11.429532986406885,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,6.39,20.0,128.0,6.0,4000.0,2340.0,1080.0,9,2019,10.60905725309463,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,6.39,20.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.532069544936274,61892.48165046618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,5.99,5.0,128.0,6.0,3400.0,2160.0,1080.0,8,2018,9.471935109664646,65016.541202504995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,6.26,24.0,128.0,6.0,3350.0,2280.0,1080.0,8,2018,10.184862275413241,62836.20328879544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,4.7,7.0,256.0,3.0,1821.0,1334.0,750.0,13,2020,11.156236235215168,45291.98732458125,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,4.7,7.0,128.0,3.0,1821.0,1334.0,750.0,13,2020,10.950789002803143,45291.98732458125,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,4.7,7.0,64.0,3.0,1821.0,1334.0,750.0,13,2020,10.849317668987577,45291.98732458125,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,6.5,12.0,512.0,4.0,3500.0,2688.0,1242.0,13,2019,12.0015054797889,79017.65680473374,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,6.5,12.0,256.0,4.0,3500.0,2688.0,1242.0,13,2019,11.809312043052154,79017.65680473374,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,6.5,12.0,64.0,4.0,3500.0,2688.0,1242.0,13,2019,11.699396733123224,79017.65680473374,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.8,12.0,512.0,4.0,3190.0,2436.0,1125.0,13,2019,12.043553716032399,81465.5172413793,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,5.8,12.0,256.0,4.0,3190.0,2436.0,1125.0,13,2019,11.759777730371237,81465.5172413793,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,5.8,12.0,64.0,4.0,3190.0,2436.0,1125.0,13,2019,11.608235644774552,81465.5172413793,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,6.1,12.0,256.0,4.0,3110.0,1792.0,828.0,13,2019,11.451039422897681,39875.73233001882,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,6.1,12.0,128.0,4.0,3110.0,1792.0,828.0,13,2019,11.314462331050079,39875.73233001882,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,6.1,12.0,64.0,4.0,3110.0,1792.0,828.0,13,2019,11.251547713738502,39875.73233001882,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,5.5,5.0,128.0,2.0,2750.0,1920.0,1080.0,9,2015,10.404262840448617,68548.76033057852,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,6.0,5.0,16.0,2.0,5000.0,1280.0,720.0,7,2017,10.308919326755392,25600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.7,5.5,5.0,16.0,1.0,4000.0,1280.0,720.0,7,2017,10.308919326755392,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.8,5.0,5.0,8.0,1.0,5000.0,854.0,480.0,7,2017,10.126591103050316,16396.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.3,5.0,5.0,8.0,1.0,2500.0,854.0,480.0,7,2017,8.85366542803745,16396.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.8,6.0,5.0,16.0,2.0,3400.0,1280.0,720.0,7,2017,9.546741177474825,25600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.6,5.5,5.0,16.0,1.0,3000.0,1280.0,720.0,7,2017,9.546741177474825,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.5,5.0,2.0,16.0,1.0,2500.0,1280.0,720.0,6,2016,10.308919326755392,36864.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.6,5.0,2.0,8.0,1.0,2500.0,854.0,480.0,6,2017,9.961567763612653,16396.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,6.4,32.0,128.0,8.0,4015.0,2400.0,1080.0,10,2020,10.532069544936274,63281.249999999985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,6.5,16.0,128.0,4.0,5000.0,2400.0,1080.0,10,2020,9.928131383448887,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.7,6.22,5.0,64.0,4.0,4230.0,1520.0,720.0,9,2020,9.103868127465667,28287.548722614534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.5,6.22,5.0,32.0,3.0,4230.0,1520.0,720.0,9,2020,9.61573881119536,28287.548722614534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,6.5,16.0,128.0,8.0,5000.0,2400.0,1080.0,10,2020,10.257659366256743,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,6.55,16.0,128.0,8.0,4000.0,2400.0,1080.0,10,2020,9.532351404751555,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.7,6.5,8.0,128.0,4.0,4230.0,1600.0,720.0,9,2020,9.918326902732767,27266.27218934911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,6.7,32.0,256.0,12.0,4200.0,3166.0,1440.0,10,2020,9.998797732340453,101560.2584094453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,6.5,5.0,32.0,3.0,5000.0,1600.0,720.0,10,2020,9.567944883732848,27266.27218934911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.3,16.0,64.0,4.0,4035.0,2340.0,1080.0,9,2019,10.308619271743055,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.5,13.0,32.0,3.0,5000.0,1600.0,720.0,9,2019,10.491274217438248,27266.27218934911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,6.4,32.0,64.0,6.0,4000.0,2340.0,1080.0,9,2019,10.491274217438248,61699.218749999985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.5,6.4,32.0,64.0,4.0,4000.0,2340.0,1080.0,9,2019,9.66770192587285,61699.218749999985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.6,6.5,5.0,32.0,2.0,5000.0,1560.0,720.0,10,2020,10.126591103050316,26584.615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.2,6.9,10.0,512.0,12.0,4500.0,3088.0,1440.0,10,2020,11.964001084330445,93398.86578449904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,6.9,10.0,256.0,12.0,4500.0,3088.0,1440.0,10,2020,11.782944968566367,93398.86578449904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.7,6.7,10.0,256.0,8.0,4300.0,2400.0,1080.0,10,2020,11.407553838139561,57741.14502116284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,5.3,5.0,16.0,1.0,3000.0,1480.0,720.0,10,2021,9.210340371976184,37935.20825916696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.1,6.5,32.0,128.0,6.0,6000.0,2400.0,1080.0,10,2020,9.66770192587285,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,6.2,8.0,32.0,3.0,4000.0,1520.0,720.0,9,2020,10.42225158360364,28470.343392299685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,6.7,10.0,256.0,8.0,3300.0,2636.0,1080.0,10,2020,10.203555107263542,63419.024281577185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,5.3,5.0,16.0,1.0,3000.0,1480.0,720.0,10,2020,9.961567763612653,37935.20825916696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.3,5.7,5.0,32.0,3.0,4000.0,1520.0,720.0,10,2020,9.510370887608827,33684.21052631579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.6,6.7,32.0,128.0,8.0,4500.0,2400.0,1080.0,10,2020,10.341710224882465,57741.14502116284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.3,6.5,13.0,64.0,4.0,5000.0,1600.0,720.0,10,2020,9.8933867103567,27266.27218934911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.1,6.5,32.0,128.0,8.0,4500.0,2400.0,1080.0,10,2020,10.308919326755392,61349.112426035506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.5,6.4,8.0,32.0,3.0,5000.0,1560.0,720.0,10,2020,9.680281499268713,27421.874999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.2,5.5,8.0,32.0,3.0,4000.0,1280.0,720.0,7,2017,9.648595302907339,30466.11570247934,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,5.0,2.0,8.0,1.0,2200.0,854.0,480.0,6,2017,8.987196820661973,16396.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,5.5,8.0,64.0,4.0,3750.0,2560.0,1440.0,7,2017,10.778956289890028,121864.46280991736,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,5.9,8.0,64.0,4.0,4000.0,2560.0,1440.0,8,2017,10.239959789157341,105900.603274921,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.2,8.0,32.0,4.0,3000.0,1920.0,1080.0,7,2017,9.975808214115753,76686.39053254438,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,6.2,8.0,16.0,2.0,4230.0,1520.0,720.0,8,2018,9.392661928770137,28470.343392299685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.7,6.3,25.0,64.0,4.0,3500.0,2340.0,1080.0,8,2018,10.06475570013225,63673.4693877551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.2,6.23,25.0,64.0,4.0,3400.0,2280.0,1080.0,8,2018,9.38429367909962,63442.82442177729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.4,5.7,8.0,32.0,3.0,3180.0,1440.0,720.0,7,2018,10.06475570013225,31911.35734072022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.3,6.0,20.0,64.0,6.0,3200.0,2160.0,1080.0,7,2017,9.680344001221918,64800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.2,6.0,20.0,32.0,4.0,3200.0,2160.0,1080.0,7,2017,9.615805480084347,64800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,6.78,16.0,256.0,12.0,4510.0,3168.0,1440.0,10,2020,11.406442096927323,99240.34771712741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.7,6.78,16.0,128.0,8.0,4510.0,3168.0,1440.0,10,2020,11.326583838513384,99240.34771712741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,6.55,16.0,256.0,12.0,4300.0,2400.0,1080.0,10,2020,11.141861783579396,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,6.55,16.0,128.0,8.0,4300.0,2400.0,1080.0,10,2020,11.066622737219737,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,6.67,16.0,256.0,12.0,4085.0,3120.0,1440.0,10,2019,11.440354772135393,100986.98776548757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,6.67,16.0,256.0,8.0,4085.0,3120.0,1440.0,10,2019,11.082127164144046,100986.98776548757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,6.67,16.0,256.0,8.0,4000.0,3120.0,1440.0,9,2019,11.002083174398681,100986.98776548757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,6.55,16.0,256.0,8.0,3800.0,2400.0,1080.0,10,2019,10.905955980651335,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.7,6.55,16.0,128.0,8.0,3800.0,2400.0,1080.0,10,2019,10.878028324431728,60416.059670182396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.4,6.41,16.0,256.0,8.0,3700.0,2340.0,1080.0,9,2019,10.819778284410283,61506.859650361046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,6.41,16.0,128.0,6.0,3700.0,2340.0,1080.0,9,2018,10.915088464214607,61506.859650361046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,6.28,16.0,128.0,8.0,3300.0,2280.0,1080.0,8,2018,10.87804719253426,62436.61000446265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.3,6.28,16.0,64.0,6.0,3300.0,2280.0,1080.0,8,2018,10.968198289528557,62436.61000446265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.7,6.01,16.0,128.0,8.0,3300.0,2160.0,1080.0,7,2017,11.127248278167759,64584.53880249501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.7,6.01,16.0,64.0,6.0,3300.0,2160.0,1080.0,7,2017,11.127248278167759,64584.53880249501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.6,5.5,16.0,128.0,8.0,3300.0,1920.0,1080.0,7,2017,11.127248278167759,68548.76033057852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,6.39,8.0,64.0,4.0,4000.0,1560.0,720.0,10,2020,10.714395546283317,27507.769622429416,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,6.81,16.0,128.0,8.0,4300.0,2400.0,1080.0,10,2020,10.909015515680611,55890.85757534593,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.71,5.0,64.0,3.0,3020.0,1520.0,720.0,9,2019,10.909015515680611,33566.33061486132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.5,16.0,64.0,6.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,61349.112426035506,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.53,32.0,256.0,8.0,4000.0,2400.0,1080.0,10,2020,10.909015515680611,60786.70947376814,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,6.22,8.0,64.0,4.0,4000.0,1560.0,720.0,10,2020,8.82453082152646,29031.957899525445,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.53,8.0,32.0,2.0,4000.0,1560.0,720.0,9,2020,10.085767441795337,26340.90743863286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,6.8,32.0,256.0,8.0,5000.0,2400.0,1080.0,10,2020,10.085767441795337,56055.36332179931,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.5,25.0,128.0,6.0,5000.0,2340.0,1080.0,10,2020,10.703019723800088,59815.38461538462,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,6.2,16.0,32.0,3.0,3850.0,1520.0,720.0,9,2019,10.703019723800088,28470.343392299685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.0,13.0,64.0,4.0,3600.0,2160.0,1080.0,8,2018,10.221941283654663,64800.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.7,13.0,32.0,3.0,3075.0,1440.0,720.0,8,2018,9.74090979777877,31911.35734072022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,5.0,16.0,2.0,2200.0,1280.0,720.0,6,2017,9.61440449916872,36864.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,6.0,8.0,32.0,3.0,2965.0,1440.0,720.0,8,2018,9.680344001221918,28800.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,5.5,5.0,16.0,2.0,2730.0,1440.0,720.0,7,2018,9.615805480084347,34274.38016528926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,6.0,5.0,64.0,4.0,3930.0,2160.0,1080.0,8,2018,9.259035293514941,64800.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,5.0,32.0,3.0,3300.0,1280.0,720.0,6,2017,9.41727323724241,36864.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.5,8.0,64.0,3.0,3200.0,2560.0,1440.0,7,2016,9.61573881119536,121864.46280991736,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,6.0,8.0,128.0,6.0,3930.0,2880.0,1440.0,8,2017,10.809727948556782,115200.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,5.0,32.0,3.0,2200.0,1280.0,720.0,5,2016,9.61573881119536,36864.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,5.5,4.0,16.0,2.0,2800.0,1920.0,1080.0,5,2015,9.61573881119536,68548.76033057852,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,5.0,16.0,2.0,2200.0,1280.0,720.0,6,2016,9.695848187757884,36864.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,5.0,5.0,16.0,15.0,2200.0,1280.0,720.0,6,2016,9.711055051991444,36864.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,5.5,8.0,32.0,3.0,3200.0,2560.0,1440.0,7,2016,9.41727323724241,121864.46280991736,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,5.5,5.0,16.0,15.0,2800.0,1280.0,720.0,5,2015,9.41727323724241,30466.11570247934,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.2,5.0,64.0,4.0,3000.0,2560.0,1440.0,6,2016,9.61440449916872,136331.36094674555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,5.2,5.0,32.0,4.0,3000.0,2560.0,1440.0,6,2016,9.61440449916872,136331.36094674555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.5,5.0,16.0,2.0,2800.0,1280.0,720.0,5,2015,9.41727323724241,30466.11570247934,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,5.2,4.0,32.0,3.0,2840.0,2560.0,1440.0,5,2015,9.711055051991444,136331.36094674555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,5.0,4.0,32.0,3.0,2840.0,1920.0,1080.0,5,2015,9.711055051991444,82944.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
